638,1,646.592,417.759
639,1,652.836,424.87
640,1,659.072,418.192
641,1,659.08,418.502
642,1,652.979,423.957
643,1,646.566,418.564
644,1,652.631,424.278
645,1,652.618,418.146
646,1,640.1,424.324
647,1,639.8,424.301
648,1,646.116,424.247
649,1,646.589,417.828
650,1,646.661,417.982
651,1,646.38,418.505
652,1,646.277,417.739
653,1,646.208,405.524
654,1,646.492,417.454
655,1,652.559,411.915
656,1,652.8,418.29
657,1,659.156,418.026
658,1,653.043,424.716
659,1,652.849,424.636
660,1,659.195,430.361
661,1,652.823,418.231
662,1,653.023,412.109
663,1,652.733,418.392
664,1,652.959,417.985
665,1,652.782,411.863
666,1,652.623,405.547
667,1,646.464,411.884
668,1,646.413,411.53
669,1,646.38,417.585
670,1,652.554,423.806
671,1,652.721,417.693
672,1,652.787,423.714
673,1,652.611,418.531
674,1,652.984,417.511
675,1,652.867,412.084
676,1,652.631,412.061
677,1,652.959,417.828
678,1,653.02,423.837
679,1,652.895,425.039
680,1,652.623,424.905
681,1,646.674,424.065
682,1,646.605,418.285
683,1,652.708,423.98
684,1,652.78,430.596
685,1,652.623,424.493
686,1,646.546,418.405
687,1,646.653,424.449
688,1,646.344,424.531
689,1,646.487,424.17
690,1,646.554,424.265
691,1,659.162,424.834
692,1,659.279,430.499
693,1,652.984,431.116
694,1,659.412,437.022
695,1,652.7,437.363
696,1,646.566,437.586
697,1,640.131,444.322
698,1,627.092,449.944
699,1,568.735,457.129
700,1,555.709,450.833
701,1,542.426,456.183
702,1,555.622,456.609
703,1,555.63,449.762
704,1,555.694,443.477
705,1,568.881,443.362
706,1,588.375,444.492
707,1,627.187,444.233
708,1,620.718,437.038
709,1,614.38,430.548
710,1,620.872,437.079
711,1,633.815,430.97
712,1,640.276,430.455
713,1,640.264,430.773
714,1,640.189,430.758
715,1,639.759,424.98
716,1,639.834,424.844
717,1,640.276,430.491
718,1,646.054,424.903
719,1,665.731,437.389
720,1,678.646,437.727
721,1,659.558,424.485
722,1,659.29,418.343
723,1,672.251,443.543
724,1,672.333,490.328
725,1,672.33,456.965
726,1,659.2,405.248
727,1,646.459,366.936
728,1,652.582,392.277
729,1,646.264,430.681
730,1,652.524,424.426
731,1,646.285,418.518
732,1,652.649,418.423
733,1,659.131,424.211
734,1,659.139,423.87
735,1,653.041,418.285
736,1,652.969,418.456
737,1,652.713,418.405
738,1,646.538,423.658
739,1,646.648,424.134
740,1,652.992,423.699
741,1,665.51,424.024
742,1,672.305,418.105
743,1,678.536,417.283
744,1,665.623,417.426
745,1,652.659,411.161
746,1,646.418,411.656
747,1,646.221,411.912
748,1,646.323,417.429
749,1,646.264,417.495
750,1,639.982,423.717
751,1,639.898,417.821
752,1,639.805,418.328
753,1,640.292,418.215
754,1,652.687,417.951
755,1,665.4,417.939
756,1,665.49,418.233
757,1,659.039,411.805
758,1,659.246,417.608
759,1,659.185,411.766
760,1,652.946,417.875
761,1,659.236,417.872
762,1,659.085,417.772
763,1,646.712,411.464
764,1,653.082,424.347
765,1,646.661,424.39
766,1,646.597,430.558
767,1,653.038,424.593
768,1,653.276,430.596
769,1,652.91,430.899
770,1,646.874,424.332
771,1,646.428,424.734
772,1,646.111,430.965
773,1,640.305,430.812
774,1,640.166,430.942
775,1,646.446,424.15
776,1,646.764,424.224
777,1,646.538,418.203
778,1,646.088,418.267
779,1,646.29,423.955
780,1,646.3,423.973
781,1,646.71,417.962
782,1,652.818,418.315
783,1,646.28,424.349
784,1,652.57,424.818
785,1,646.144,425.016
786,1,640.276,430.496
787,1,646.042,430.794
788,1,640.054,424.844
789,1,646.08,430.448
790,1,639.578,430.758
791,1,627.059,430.304
792,1,614.405,430.765
793,1,620.5,430.937
794,1,627.19,437.356
795,1,633.39,437.363
796,1,640.136,437.207
797,1,646.797,430.87
798,1,646.771,430.929
799,1,646.167,424.677
800,1,646.482,423.955
801,1,659.139,424.285
802,1,672.026,424.529
803,1,678.339,424.137
804,1,678.72,424.339
805,1,697.802,424.027
806,1,704.694,417.698
807,1,717.381,418.287
808,1,724.063,423.809
809,1,698.061,417.977
810,1,678.7,417.483
811,1,691.436,424.647
812,1,677.896,419.61
813,1,659.251,417.969
814,1,659.553,469.809
815,1,659.151,443.51
816,1,652.772,379.32
817,1,652.605,373.332
818,1,652.902,417.58
819,1,646.474,418.146
820,1,652.641,417.921
821,1,646.676,411.63
822,1,659.208,417.6
823,1,653.012,417.283
824,1,652.982,417.39
825,1,646.605,417.967
826,1,652.959,418.326
827,1,653.038,417.636
828,1,671.997,423.937
829,1,665.802,424.421
830,1,659.203,424.168
831,1,653.023,424.529
832,1,646.63,424.191
833,1,640.279,423.786
834,1,633.774,418.233
835,1,627.412,417.685
836,1,639.611,418.302
837,1,640.108,417.957
838,1,646.093,417.939
839,1,646.147,418.059
840,1,652.657,424.362
841,1,653.015,418.223
842,1,665.684,418.172
843,1,684.936,417.982
844,1,691.302,418.097
845,1,685.043,417.731
846,1,684.905,417.572
847,1,665.705,417.954
848,1,659.226,418.054
849,1,659.323,423.734
850,1,652.948,424.142
851,1,652.918,424.086
852,1,652.695,424.624
853,1,652.941,430.396
854,1,646.51,430.314
855,1,640.274,424.957
856,1,640.315,423.988
857,1,646.072,424.262
858,1,646.29,424.15
859,1,646.172,424.69
860,1,640.358,424.252
861,1,633.39,418.069
862,1,594.89,424.355
863,1,536.356,424.291
864,1,482.959,430.888
865,0,-1,-1
866,0,-1,-1
867,0,-1,-1
868,0,-1,-1
869,0,-1,-1
870,0,-1,-1
871,1,930.145,411.487
872,1,844.326,417.808
873,1,783.219,418.387
874,1,730.207,417.831
875,1,704.22,418.051
876,1,697.958,418.436
877,1,678.572,423.937
878,1,665.705,418.505
879,1,659.1,424.109
880,1,653.059,423.996
881,1,659.082,423.888
882,1,659.328,423.98
883,1,665.669,424.519
884,1,665.6,424.316
885,1,659.366,424.47
886,1,665.83,423.742
887,1,678.52,424.449
888,1,697.843,423.875
889,1,704.589,423.963
890,1,723.909,417.875
891,1,730.455,417.395
892,1,756.905,411.71
893,1,789.724,417.518
894,1,844.623,411.315
895,1,879.708,411.249
896,1,937.851,411.623
897,1,991.636,417.664
898,1,1091.61,417.854
899,1,1175.37,417.331
923,1,983.905,404.902
924,1,844.475,418.108
952,1,319.324,418.308
953,1,400.817,417.667
954,1,469.524,424.462
955,1,522.877,431.145
956,1,555.809,443.377
957,1,581.985,437.942
958,1,601.242,437.789
959,1,627.169,430.804
960,1,633.654,424.575
961,1,633.659,423.724
962,1,633.638,418.546
963,1,633.659,423.647
964,1,640.305,430.43
965,1,639.69,424.765
966,1,646.356,430.068
967,1,639.949,424.888
968,1,639.936,430.25
969,1,639.823,418.026
970,1,633.556,418.443
971,1,646.003,423.993
972,1,639.967,418.282
973,1,646.438,417.516
974,1,646.474,411.233
975,1,652.923,410.928
976,1,646.282,410.792
977,1,646.515,405.55
978,1,646.313,404.466
979,1,640.297,411.415
980,1,646.405,411.733
981,1,639.985,417.19
982,1,640.049,417.254
983,1,640.018,411.851
984,1,639.949,418.507
985,1,639.598,423.929
986,1,633.861,418.192
987,1,639.713,424.626
988,1,639.59,424.634
989,1,646.093,424.15
990,1,639.995,423.686
991,1,640.049,418.367
992,1,640.108,423.952
993,1,639.956,418.587
994,1,646.164,411.81
995,1,672.036,411.492
996,1,665.523,411.466
997,1,691.379,411.805
998,1,697.807,411.746
999,1,671.939,411.858
1000,1,652.759,418.505
1001,1,646.185,424.962
1002,1,639.642,425.036
1003,1,639.767,424.549
1004,1,640.269,423.822
1005,1,640.054,417.834
1006,1,640.077,418.302
1007,1,640.125,423.896
1008,1,646.287,418.454
1009,1,646.477,417.705
1010,1,640.179,411.894
1011,1,646.431,418.067
1012,1,646.41,417.698
1013,1,652.68,418.151
1014,1,640.225,417.652
1015,1,646.477,418.041
1016,1,646.326,417.705
1017,1,646.469,417.375
1018,1,646.548,417.152
1019,1,640.095,417.275
1020,1,639.834,418.441
1021,1,640.154,424.021
1022,1,640.056,423.683
1023,1,640.269,417.759
1024,1,646.28,430.783
1025,1,646.354,424.941
1026,1,646.328,417.449
1027,1,652.58,418.215
1028,1,646.305,418.341
1029,1,646.008,417.695
1030,1,640.361,417.91
1031,1,646.136,424.175
1032,1,639.854,418.507
1033,1,639.79,423.965
1034,1,640.317,423.847
1035,1,646.231,424.531
1036,1,646.531,418.305
1037,1,653.053,418.164
1038,1,665.536,424.214
1039,1,659.405,424.157
1040,1,659.133,424.144
1041,1,653.069,424.434
1042,1,653.036,424.659
1043,1,652.762,418.264
1044,1,652.652,424.15
1045,1,652.872,424.362
1046,1,653.187,430.391
1047,1,665.441,424.77
1048,1,659.523,424.121
1049,1,659.192,417.793
1050,1,639.895,398.675
1051,1,639.939,404.935
1052,1,646.072,411.697
1053,1,646.285,417.731
1054,1,646.508,418.136
1055,1,639.795,411.561
1092,1,646.456,469.656
1093,1,679.247,469.63
1094,1,711.301,450.892
1095,1,704.919,437.86
1096,1,698.02,431.245
1097,1,698.442,450.072
1098,1,743.831,456.875
1099,1,743.913,423.793
1100,1,704.589,417.77
1101,1,678.474,418.128
1102,1,652.68,424.488
1103,1,646.085,418.103
1104,1,640.097,430.722
1105,1,646.991,424.431
1106,1,646.625,418.028
1107,1,659.254,418.118
1108,1,659.699,418.067
1109,1,665.93,418.021
1110,1,666.043,417.946
1111,1,678.508,411.356
1112,1,653.425,424.58
1113,1,653.194,424.17
1114,1,653.396,424.434
1115,1,646.894,424.472
1116,1,646.5,418.177
1117,1,640.456,424.606
1118,1,646.39,424.216
1119,1,646.835,424.526
1120,1,646.505,424.193
1121,1,640.317,424.401
1122,1,634.045,424.275
1123,1,639.514,424.155
1124,1,647.048,418.028
1125,1,647.053,424.642
1126,1,652.92,431.145
1127,1,646.387,417.795
1128,1,646.751,418.003
1129,1,652.439,424.098
1130,1,659.034,424.319
1131,1,665.495,417.959
1132,1,652.928,424.216
1133,1,653.391,418.223
1134,1,646.561,430.655
1135,1,646.09,430.56
1136,1,646.938,424.613
1137,1,659.092,424.488
1138,1,653.304,424.657
1139,1,652.915,424.747
1140,1,646.523,430.391
1141,1,640.325,430.909
1142,1,639.949,430.604
1143,1,640.33,424.834
1144,1,640.174,424.462
1145,1,633.905,424.695
1146,1,633.208,423.95
1147,1,627.028,424.562
1148,1,633.582,418.149
1149,1,627,423.84
1150,1,627.284,417.585
1151,1,639.885,418.254
1152,1,639.892,418.384
1153,1,640.33,418.295
1154,1,639.613,418.097
1155,1,640.059,417.844
1156,1,640.333,417.923
1157,1,646.344,417.849
1158,1,639.698,411.781
1159,1,640.166,411.266
1160,1,646.7,411.679
1161,1,646.131,379.102
1162,1,652.685,373.037
1163,1,658.982,456.719
1164,1,659.855,496.836
1165,1,659.63,418.044
1166,1,652.826,424.316
1167,1,652.608,417.836
1168,1,646.61,417.839
1169,1,646.113,411.682
1170,1,639.916,411.261
1171,1,627.53,405.207
1172,1,608.207,405.117
1173,1,601.815,405.209
1174,1,588.585,404.715
1175,1,588.575,405.155
1176,1,607.688,398.414
1177,1,620.393,398.26
1178,1,607.944,417.634
1195,1,789.952,418.285
1196,1,743.718,430.22
1197,1,704.474,444.079
1198,1,659.412,456.893
1199,1,653.107,450.569
1200,1,659.192,443.513
1201,1,671.977,443.584
1202,1,678.999,444.166
1203,1,672.031,443.871
1204,1,659.517,436.987
1205,1,652.467,411.108
1206,1,640.174,411.682
1207,1,646.344,411.689
1208,1,653.284,411.21
1209,1,653.304,411.658
1210,1,653.007,418.2
1211,1,646.774,424.216
1212,1,646.228,424.219
1213,1,646.618,418.115
1214,1,640.141,417.91
1215,1,640.317,424.252
1216,1,646.497,430.986
1217,1,645.993,424.083
1218,1,659.028,417.6
1219,1,653.343,424.36
1220,1,646.592,417.936
1221,1,646.825,411.438
1222,1,646.328,424.308
1223,1,640.141,437.274
1224,1,646.633,437.366
1225,1,675.171,415.96
1226,1,666.391,424.907
1227,1,659.267,430.571
1228,1,646.715,430.842
1229,1,646.38,430.778
1230,1,640.064,411.266
1231,1,640.218,411.497
1232,1,640.031,424.209
1233,1,645.983,437.03
1234,1,652.393,417.682
1235,1,658.949,430.845
1236,1,640.34,450.234
1237,1,646.154,436.928
1238,1,659.003,417.985
1239,1,679.934,415.679
1240,1,683.596,426.341
1241,1,681.383,415.446
1242,1,662.735,422.545
1243,1,668.22,413.22
1244,1,640.608,396.76
1245,1,633.61,431.001
1246,1,639.388,437.069
1247,1,633.498,418.231
1248,1,639.452,437.35
1249,1,639.91,456.87
1250,1,653.138,437.094
1251,1,665.833,424.296
1252,1,678.853,418.118
1253,1,684.915,411.42
1254,1,671.875,411.433
1255,1,684.736,411.351
1256,1,684.925,418.08
1257,1,671.997,424.011
1258,1,659.666,424.59
1259,1,672.481,418.21
1260,1,659.581,424.416
1261,1,671.862,424.293
1262,1,672.266,424.439
1263,1,659.021,417.849
1264,1,646.572,418.108
1265,1,646.508,424.198
1266,1,646.953,417.793
1267,1,652.549,430.975
1268,1,652.716,417.741
1269,1,646.769,417.923
1270,1,646.538,410.99
1271,1,645.972,418.059
1272,1,639.926,417.616
1273,1,640.166,424.124
1274,1,640.056,424.478
1275,1,640.527,418
1276,1,646.144,417.89
1277,1,646.556,424.045
1278,1,646.564,411.284
1279,1,646.372,424.057
1280,1,646.589,411.671
1281,1,646.364,417.98
1282,1,652.68,424.662
1283,1,652.974,424.201
1284,1,653.036,417.716
1285,1,645.893,424.26
1286,1,640.072,430.491
1287,1,639.875,424.175
1288,1,639.593,424.124
1289,1,639.47,417.516
1290,1,646.456,430.694
1291,1,646.779,424.303
1292,1,665.329,430.673
1293,1,653.059,424.214
1294,1,646.61,417.78
1295,1,652.831,424.7
1296,1,646.799,424.577
1297,1,646.612,431.214
1298,1,646.684,443.91
1299,1,652.946,450.341
1300,1,653.148,418.241
1301,1,789.888,411.533
1302,1,790.149,418.285
1303,1,783.496,411.32
1304,1,790.139,418.167
1305,1,776.878,418.179
1306,1,750.303,430.829
1307,1,724.296,443.469
1308,1,698.25,437.527
1309,1,672.21,444.187
1310,1,652.513,424.554
1311,1,646.743,437.169
1312,1,646.559,430.773
1313,1,652.992,430.937
1314,1,653.143,424.718
1315,1,639.964,424.057
1316,1,633.912,418.1
1317,1,639.734,430.753
1318,1,633.917,411.569
1319,1,542.953,418.408
1320,1,555.924,411.933
1321,1,562.767,412.022
1322,1,568.837,418.128
1323,1,562.721,418.192
1324,1,569.08,418.274
1325,1,582.006,418.277
1326,1,601.626,417.982
1327,1,627.116,424.754
1328,1,633.692,417.695
1329,1,634.012,411.318
1330,1,639.767,405.104
1331,1,640.479,424.621
1332,1,646.129,418.241
1333,1,646.298,417.864
1334,1,640.381,418.162
1335,1,646.116,418.354
1336,1,640.497,424.575
1337,1,645.993,424.724
1338,1,646.006,430.865
1339,1,646.833,424.288
1340,1,653.228,424.7
1341,1,653.199,418.261
1342,1,652.882,423.922
1343,1,653.161,424.045
1344,1,665.644,418.249
1345,1,671.944,418.287
1346,1,671.921,424.144
1347,1,665.956,430.837
1348,1,671.88,430.737
1349,1,659.231,430.86
1350,1,665.692,424.513
1351,1,671.967,417.731
1352,1,678.372,418.054
1353,1,678.792,418.338
1388,1,639.913,502.463
1389,1,626.68,523.466
1390,1,567.854,516.533
1391,1,551.981,544.654
1392,1,497.628,543.11
1393,1,514.712,518.943
1394,1,528.404,502.95
1395,1,601.027,489.395
1396,1,627.333,463.596
1397,1,639.462,444.038
1398,1,646.884,430.537
1399,1,639.887,437.271
1400,1,626.688,431.347
1401,1,614.185,424.652
1402,1,607.864,411.72
1403,1,588.488,437.194
1404,1,568.596,443.5
1405,1,549.366,424.598
1406,1,556.278,417.977
1407,1,569.362,424.021
1408,1,575.821,411.397
1409,1,575.455,411.238
1410,1,575.306,398.732
1411,1,575.762,405.009
1412,1,595.154,392.139
1413,1,627.236,418.082
1414,1,633.692,424.685
1415,1,639.926,430.745
1416,1,652.618,418.172
1417,1,659.023,424.516
1418,1,665.633,411.874
1419,1,678.408,411.792
1420,1,678.38,417.731
1421,1,665.928,430.607
1422,1,659.651,431.065
1423,1,659.599,431.029
1424,1,659.41,431.057
1425,1,665.83,424.729
1426,1,659.192,430.455
1427,1,652.531,437.043
1428,1,652.908,430.366
1429,1,659.297,424.565
1430,1,665.452,430.637
1431,1,659.185,437.353
1432,1,639.695,417.8
1433,1,633.738,424.332
1434,1,633.362,411.208
1435,1,633.754,411.423
1436,1,627.53,424.667
1437,1,633.265,417.693
1438,1,626.9,417.808
1439,1,621.005,404.874
1440,1,608.115,404.971
1441,1,614.065,411.295
1442,1,626.693,405.153
1443,1,627.323,411.044
1444,1,633.912,411.141
1445,1,639.316,411.525
1446,1,633.528,417.575
1447,1,633.382,411.3
1448,1,620.749,417.703
1449,1,627.625,411.379
1450,1,646.52,430.471
1451,1,658.97,424.48
1452,1,652.961,418
1453,1,658.967,423.95
1454,1,659.464,424.209
1455,1,671.675,417.834
1456,1,672.207,424.693
1457,1,666.168,417.962
1458,1,672.092,424.636
1459,1,666.04,424.47
1460,1,652.846,424.196
1461,1,646.822,424.032
1462,1,659.315,424.07
1463,1,666.115,430.658
1464,1,666.176,418.241
1465,1,659.382,424.147
1466,1,659.313,411.735
1467,1,659.717,424.18
1468,1,665.951,424.226
1469,1,665.339,411.469
1470,1,665.185,417.647
1471,1,665.498,424.15
1472,1,659.272,417.826
1473,1,652.308,424.536
1474,1,645.716,424.285
1475,1,595.126,392.206
1476,1,575.342,424.434
1477,1,588.122,411.512
1478,1,601.485,417.667
1479,1,607.534,423.968
1480,1,614.436,417.813
1481,1,621.056,418.031
1482,1,634.102,411.492
1483,1,645.834,424.124
1484,1,646.623,424.552
1485,1,645.993,418.146
1486,1,639.844,417.962
1487,1,645.967,411.474
1488,1,646.054,417.69
1489,1,646.205,424.004
1490,1,646.216,424.342
1491,1,646.344,424.001
1492,1,659.136,424.362
1493,1,665.71,411.492
1494,1,666.074,411.817
1495,1,665.833,424.393
1496,1,666.038,430.983
1497,1,665.62,430.799
1498,1,659.604,430.817
1499,1,665.533,424.273
1500,1,659.062,417.959
1501,1,653.01,424.239
1502,1,659.308,430.888
1503,1,723.973,430.745
1504,1,723.753,424.437
1505,1,730.56,424.157
1506,1,737.188,417.685
1507,1,730.596,417.731
1508,1,723.73,417.467
1509,1,704.443,417.977
1510,1,678.72,418.208
1511,1,666.156,431.04
1512,1,659.41,430.965
1513,1,665.444,430.719
1514,1,659.023,418.1
1515,1,659.52,423.934
1516,1,665.613,418.113
1517,1,665.434,424.683
1518,1,666.053,423.98
1519,1,659.361,424.485
1520,1,659.533,436.93
1521,1,653.32,443.748
1522,1,653.041,424.46
1523,1,666.572,415.254
1524,1,653.435,437.561
1525,1,646.628,450.152
1526,1,665.452,424.239
1527,1,659.768,437.286
1528,1,652.792,430.719
1529,1,659.09,424.552
1530,1,659.315,430.591
1531,1,659.42,417.562
1532,1,658.911,417.531
1533,1,646.743,430.476
1534,1,646.492,430.653
1535,1,653.002,431.088
1536,1,659.538,411.792
1537,1,665.536,424.237
1538,1,678.223,424.408
1539,1,691.231,417.662
1540,1,685.327,424.298
1541,1,678.259,431.047
1542,1,684.879,430.66
1543,1,684.943,430.604
1544,1,685.043,418.064
1545,1,678.646,411.699
1546,1,678.548,418.013
1547,1,678.694,430.596
1548,1,684.728,437.548
1549,1,678.556,431.016
1550,1,659.282,430.624
1551,1,659.072,437.622
1552,1,665.367,437.422
1553,1,653.33,437.235
1554,1,672.317,443.513
1555,1,685.138,417.746
1556,1,691.348,430.95
1557,1,685.112,443.989
1558,1,698.619,430.706
1559,1,704.886,424.383
1560,1,698.568,437.694
1561,1,698.376,424.534
1562,1,691.694,437.002
1563,1,672.105,443.869
1564,1,685.302,443.625
1565,1,730.071,417.913
1566,1,731,424.488
1567,1,723.558,417.716
1568,1,691.162,417.962
1569,1,678.428,424.185
1570,1,672.067,424.38
1571,1,659.192,424.642
1572,1,652.511,424.173
1573,1,653.112,423.916
1574,1,659.848,430.796
1575,1,671.831,424.385
1576,1,678.958,430.986
1577,1,678.633,418.302
1578,1,665.884,430.786
1579,1,672.118,424.68
1580,1,685.13,424.672
1581,1,698.253,430.648
1582,1,737.29,423.993
1583,1,750.044,417.544
1584,1,763.476,417.836
1585,1,744.026,417.987
1586,1,704.645,424.103
1587,1,665.684,417.941
1588,1,665.472,417.736
1589,1,652.844,424.452
1590,1,652.774,424.109
1591,1,653.061,437.456
1592,1,652.524,430.665
1593,1,652.38,424.401
1594,1,659.328,430.491
1595,1,665.549,437.404
1596,1,659.515,430.353
1597,1,691.482,430.699
1598,1,704.407,418.069
1599,1,704.699,424.019
1600,1,704.335,417.752
1601,1,697.9,424.683
1602,1,678.897,430.963
1603,1,678.525,417.793
1604,1,678.175,417.877
1605,1,672.499,437.43
1606,1,672.041,424.352
1607,1,671.816,424.454
1608,1,658.783,430.54
1609,1,659.182,424.009
1610,1,658.788,424.332
1611,1,665.697,430.463
1612,1,672.389,437.363
1613,1,665.096,423.996
1614,1,659.095,424.539
1615,1,659.305,411.202
1616,1,652.966,418.069
1617,1,652.908,417.711
1618,1,646.848,411.605
1619,1,652.931,411.4
1620,1,659.103,417.846
1621,1,646.223,417.931
1622,1,640.338,430.763
1623,1,646.272,411.182
1624,1,646.38,417.79
1625,1,646.349,417.831
1626,1,659.136,405.235
1627,1,665.467,411.418
1628,1,671.992,417.89
1629,1,672.233,417.964
1630,1,684.652,430.906
1631,1,678.159,423.939
1632,1,652.982,411.525
1633,1,659.256,437.353
1634,1,646.72,424.08
1635,1,652.526,411.451
1636,1,652.611,411.172
1637,1,665.503,424.052
1638,1,665.769,424.283
1639,1,665.487,417.554
1640,1,665.802,417.672
1641,1,671.775,417.98
1642,1,671.992,437.207
1643,1,665.436,424.347
1644,1,659.453,405.178
1645,1,665.213,405.091
1646,1,665.272,411.802
1647,1,665.567,418.028
1648,1,659.041,424.454
1649,1,659.587,430.788
1650,1,672.23,424.631
1651,1,672.486,417.775
1652,1,684.795,418.146
1653,1,678.996,423.934
1654,1,678.4,424.316
1655,1,678.264,398.816
1656,1,678.902,417.664
1657,1,685.1,411.635
1658,1,691.139,417.562
1659,1,698.35,411.518
1660,1,698.266,417.939
1661,1,691.182,424.347
1662,1,678.538,411.669
1663,1,672.013,417.647
1664,1,652.613,424.332
1665,1,646.676,411.658
1666,1,646.359,398.85
1667,1,646.31,405.278
1668,1,652.82,418.179
1669,1,659.476,417.78
1670,1,659.676,417.667
1671,1,652.874,424.739
1672,1,646.81,430.74
1673,1,646.559,424.513
1674,1,640.361,424.367
1675,1,646.021,424.665
1676,1,646.162,417.526
1677,1,646.63,398.522
1678,1,652.751,411.433
1679,1,659.487,411.328
1680,1,665.265,411.656
1681,1,665.272,417.787
1682,1,659.346,424.124
1683,1,652.483,417.959
1684,1,652.705,411.802
1685,1,646.382,411.469
1686,1,640.486,417.544
1687,1,645.908,417.639
1688,1,640.33,411.074
1689,1,646.362,417.598
1690,1,653.02,417.969
1691,1,653.033,424.472
1692,1,646.323,411.497
